 c_municipio | c_estado |                    descripcion                    |       inicio        | fin 
 118         | JAL      | Yahualica de González Gallo                       | 2022-01-01 00:00:00 | 
 118         | MEX      | Zinacantepec                                      | 2022-01-01 00:00:00 | 
 118         | OAX      | San Bartolomé Quialana                            | 2022-01-01 00:00:00 | 
 118         | PUE      | Los Reyes de Juárez                               | 2022-01-01 00:00:00 | 
 118         | VER      | Orizaba                                           | 2022-01-01 00:00:00 | 
 119         | CHP      | Santiago el Pinar                                 | 2022-01-01 00:00:00 | 
 119         | JAL      | Zacoalco de Torres                                | 2022-01-01 00:00:00 | 
 119         | MEX      | Zumpahuacán                                       | 2022-01-01 00:00:00 | 
 119         | OAX      | San Bartolomé Yucuañe                             | 2022-01-01 00:00:00 | 
 119         | PUE      | San Andrés Cholula                                | 2022-01-01 00:00:00 | 
 119         | VER      | Otatitlán                                         | 2022-01-01 00:00:00 | 
 120         | JAL      | Zapopan                                           | 2022-01-01 00:00:00 | 
 120         | MEX      | Zumpango                                          | 2022-01-01 00:00:00 | 
 120         | OAX      | San Bartolomé Zoogocho                            | 2022-01-01 00:00:00 | 
 120         | PUE      | San Antonio Cañada                                | 2022-01-01 00:00:00 | 
 120         | VER      | Oteapan                                           | 2022-01-01 00:00:00 | 
 120         | CHP      | Capitán Luis Ángel Vidal                          | 2022-01-01 00:00:00 | 
 121         | JAL      | Zapotiltic                                        | 2022-01-01 00:00:00 | 
 121         | MEX      | Cuautitlán Izcalli                                | 2022-01-01 00:00:00 | 
 121         | OAX      | San Bartolo Soyaltepec                            | 2022-01-01 00:00:00 | 
 121         | PUE      | San Diego la Mesa Tochimiltzingo                  | 2022-01-01 00:00:00 | 
 121         | VER      | Ozuluama de Mascareñas                            | 2022-01-01 00:00:00 | 
 121         | CHP      | Rincón Chamula San Pedro                          | 2022-01-01 00:00:00 | 
 122         | JAL      | Zapotitlán de Vadillo                             | 2022-01-01 00:00:00 | 
 122         | MEX      | Valle de Chalco Solidaridad                       | 2022-01-01 00:00:00 | 
 122         | OAX      | San Bartolo Yautepec                              | 2022-01-01 00:00:00 | 
 122         | PUE      | San Felipe Teotlalcingo                           | 2022-01-01 00:00:00 | 
 122         | VER      | Pajapan                                           | 2022-01-01 00:00:00 | 
 122         | CHP      | El Parral                                         | 2022-01-01 00:00:00 | 
 123         | JAL      | Zapotlán del Rey                                  | 2022-01-01 00:00:00 | 
 123         | MEX      | Luvianos                                          | 2022-01-01 00:00:00 | 
 123         | OAX      | San Bernardo Mixtepec                             | 2022-01-01 00:00:00 | 
 123         | PUE      | San Felipe Tepatlán                               | 2022-01-01 00:00:00 | 
 123         | VER      | Pánuco                                            | 2022-01-01 00:00:00 | 
 123         | CHP      | Emiliano Zapata                                   | 2022-01-01 00:00:00 | 
 124         | JAL      | Zapotlanejo                                       | 2022-01-01 00:00:00 | 
 124         | MEX      | San José del Rincón                               | 2022-01-01 00:00:00 | 
 124         | OAX      | San Blas Atempa                                   | 2022-01-01 00:00:00 | 
 124         | PUE      | San Gabriel Chilac                                | 2022-01-01 00:00:00 | 
 124         | VER      | Papantla                                          | 2022-01-01 00:00:00 | 
 124         | CHP      | Mezcalapa                                         | 2022-01-01 00:00:00 | 
 125         | JAL      | San Ignacio Cerro Gordo                           | 2022-01-01 00:00:00 | 
 125         | MEX      | Tonanitla                                         | 2022-01-01 00:00:00 | 
 125         | OAX      | San Carlos Yautepec                               | 2022-01-01 00:00:00 | 
 125         | PUE      | San Gregorio Atzompa                              | 2022-01-01 00:00:00 | 
 125         | VER      | Paso del Macho                                    | 2022-01-01 00:00:00 | 
 126         | OAX      | San Cristóbal Amatlán                             | 2022-01-01 00:00:00 | 
 126         | PUE      | San Jerónimo Tecuanipan                           | 2022-01-01 00:00:00 | 
 126         | VER      | Paso de Ovejas                                    | 2022-01-01 00:00:00 | 
 127         | OAX      | San Cristóbal Amoltepec                           | 2022-01-01 00:00:00 | 
 127         | PUE      | San Jerónimo Xayacatlán                           | 2022-01-01 00:00:00 | 
 127         | VER      | La Perla                                          | 2022-01-01 00:00:00 | 
 128         | OAX      | San Cristóbal Lachirioag                          | 2022-01-01 00:00:00 | 
 128         | PUE      | San José Chiapa                                   | 2022-01-01 00:00:00 | 
 128         | VER      | Perote                                            | 2022-01-01 00:00:00 | 
 129         | OAX      | San Cristóbal Suchixtlahuaca                      | 2022-01-01 00:00:00 | 
 129         | PUE      | San José Miahuatlán                               | 2022-01-01 00:00:00 | 
 129         | VER      | Platón Sánchez                                    | 2022-01-01 00:00:00 | 
 130         | OAX      | San Dionisio del Mar                              | 2022-01-01 00:00:00 | 
 130         | PUE      | San Juan Atenco                                   | 2022-01-01 00:00:00 | 
 130         | VER      | Playa Vicente                                     | 2022-01-01 00:00:00 | 
 131         | OAX      | San Dionisio Ocotepec                             | 2022-01-01 00:00:00 | 
 131         | PUE      | San Juan Atzompa                                  | 2022-01-01 00:00:00 | 
 131         | VER      | Poza Rica de Hidalgo                              | 2022-01-01 00:00:00 | 
 132         | OAX      | San Dionisio Ocotlán                              | 2022-01-01 00:00:00 | 
 132         | PUE      | San Martín Texmelucan                             | 2022-01-01 00:00:00 | 
 132         | VER      | Las Vigas de Ramírez                              | 2022-01-01 00:00:00 | 
 133         | OAX      | San Esteban Atatlahuca                            | 2022-01-01 00:00:00 | 
 133         | PUE      | San Martín Totoltepec                             | 2022-01-01 00:00:00 | 
 133         | VER      | Pueblo Viejo                                      | 2022-01-01 00:00:00 | 
 134         | OAX      | San Felipe Jalapa de Díaz                         | 2022-01-01 00:00:00 | 
 134         | PUE      | San Matías Tlalancaleca                           | 2022-01-01 00:00:00 | 
 134         | VER      | Puente Nacional                                   | 2022-01-01 00:00:00 | 
 135         | OAX      | San Felipe Tejalápam                              | 2022-01-01 00:00:00 | 
 135         | PUE      | San Miguel Ixitlán                                | 2022-01-01 00:00:00 | 
 135         | VER      | Rafael Delgado                                    | 2022-01-01 00:00:00 | 
 136         | OAX      | San Felipe Usila                                  | 2022-01-01 00:00:00 | 
 136         | PUE      | San Miguel Xoxtla                                 | 2022-01-01 00:00:00 | 
 136         | VER      | Rafael Lucio                                      | 2022-01-01 00:00:00 | 
 137         | OAX      | San Francisco Cahuacuá                            | 2022-01-01 00:00:00 | 
 137         | PUE      | San Nicolás Buenos Aires                          | 2022-01-01 00:00:00 | 
 137         | VER      | Los Reyes                                         | 2022-01-01 00:00:00 | 
 138         | OAX      | San Francisco Cajonos                             | 2022-01-01 00:00:00 | 
 138         | PUE      | San Nicolás de los Ranchos                        | 2022-01-01 00:00:00 | 
 138         | VER      | Río Blanco                                        | 2022-01-01 00:00:00 | 
 139         | OAX      | San Francisco Chapulapa                           | 2022-01-01 00:00:00 | 
 139         | PUE      | San Pablo Anicano                                 | 2022-01-01 00:00:00 | 
 139         | VER      | Saltabarranca                                     | 2022-01-01 00:00:00 | 
 140         | OAX      | San Francisco Chindúa                             | 2022-01-01 00:00:00 | 
 140         | PUE      | San Pedro Cholula                                 | 2022-01-01 00:00:00 | 
 140         | VER      | San Andrés Tenejapan                              | 2022-01-01 00:00:00 | 
 141         | OAX      | San Francisco del Mar                             | 2022-01-01 00:00:00 | 
 141         | PUE      | San Pedro Yeloixtlahuaca                          | 2022-01-01 00:00:00 | 
 141         | VER      | San Andrés Tuxtla                                 | 2022-01-01 00:00:00 | 
 142         | OAX      | San Francisco Huehuetlán                          | 2022-01-01 00:00:00 | 
 142         | PUE      | San Salvador el Seco                              | 2022-01-01 00:00:00 | 
 142         | VER      | San Juan Evangelista                              | 2022-01-01 00:00:00 | 
 143         | OAX      | San Francisco Ixhuatán                            | 2022-01-01 00:00:00 | 
 143         | PUE      | San Salvador el Verde                             | 2022-01-01 00:00:00 | 
 143         | VER      | Santiago Tuxtla                                   | 2022-01-01 00:00:00 | 
 144         | OAX      | San Francisco Jaltepetongo                        | 2022-01-01 00:00:00 | 
 144         | PUE      | San Salvador Huixcolotla                          | 2022-01-01 00:00:00 | 
 144         | VER      | Sayula de Alemán                                  | 2022-01-01 00:00:00 | 
 145         | OAX      | San Francisco Lachigoló                           | 2022-01-01 00:00:00 | 
 145         | PUE      | San Sebastián Tlacotepec                          | 2022-01-01 00:00:00 | 
 145         | VER      | Soconusco                                         | 2022-01-01 00:00:00 | 
 146         | OAX      | San Francisco Logueche                            | 2022-01-01 00:00:00 | 
 146         | PUE      | Santa Catarina Tlaltempan                         | 2022-01-01 00:00:00 | 
 146         | VER      | Sochiapa                                          | 2022-01-01 00:00:00 | 
 147         | OAX      | San Francisco Nuxaño                              | 2022-01-01 00:00:00 | 
 147         | PUE      | Santa Inés Ahuatempan                             | 2022-01-01 00:00:00 | 
 147         | VER      | Soledad Atzompa                                   | 2022-01-01 00:00:00 | 
 148         | OAX      | San Francisco Ozolotepec                          | 2022-01-01 00:00:00 | 
 148         | PUE      | Santa Isabel Cholula                              | 2022-01-01 00:00:00 | 
 148         | VER      | Soledad de Doblado                                | 2022-01-01 00:00:00 | 
 149         | OAX      | San Francisco Sola                                | 2022-01-01 00:00:00 | 
 149         | PUE      | Santiago Miahuatlán                               | 2022-01-01 00:00:00 | 
 149         | VER      | Soteapan                                          | 2022-01-01 00:00:00 | 
 150         | OAX      | San Francisco Telixtlahuaca                       | 2022-01-01 00:00:00 | 
 150         | PUE      | Huehuetlán el Grande                              | 2022-01-01 00:00:00 | 
 150         | VER      | Tamalín                                           | 2022-01-01 00:00:00 | 
 151         | OAX      | San Francisco Teopan                              | 2022-01-01 00:00:00 | 
 151         | PUE      | Santo Tomás Hueyotlipan                           | 2022-01-01 00:00:00 | 
 151         | VER      | Tamiahua                                          | 2022-01-01 00:00:00 | 
 152         | OAX      | San Francisco Tlapancingo                         | 2022-01-01 00:00:00 | 
 152         | PUE      | Soltepec                                          | 2022-01-01 00:00:00 | 
 152         | VER      | Tampico Alto                                      | 2022-01-01 00:00:00 | 
 153         | OAX      | San Gabriel Mixtepec                              | 2022-01-01 00:00:00 | 
 153         | PUE      | Tecali de Herrera                                 | 2022-01-01 00:00:00 | 
 153         | VER      | Tancoco                                           | 2022-01-01 00:00:00 | 
 154         | OAX      | San Ildefonso Amatlán                             | 2022-01-01 00:00:00 | 
 154         | PUE      | Tecamachalco                                      | 2022-01-01 00:00:00 | 
 154         | VER      | Tantima                                           | 2022-01-01 00:00:00 | 
 155         | OAX      | San Ildefonso Sola                                | 2022-01-01 00:00:00 | 
 155         | PUE      | Tecomatlán                                        | 2022-01-01 00:00:00 | 
 155         | VER      | Tantoyuca                                         | 2022-01-01 00:00:00 | 
 156         | OAX      | San Ildefonso Villa Alta                          | 2022-01-01 00:00:00 | 
 156         | PUE      | Tehuacán                                          | 2022-01-01 00:00:00 | 
 156         | VER      | Tatatila                                          | 2022-01-01 00:00:00 | 
 157         | OAX      | San Jacinto Amilpas                               | 2022-01-01 00:00:00 | 
 157         | PUE      | Tehuitzingo                                       | 2022-01-01 00:00:00 | 
 157         | VER      | Castillo de Teayo                                 | 2022-01-01 00:00:00 | 
 158         | OAX      | San Jacinto Tlacotepec                            | 2022-01-01 00:00:00 | 
 158         | PUE      | Tenampulco                                        | 2022-01-01 00:00:00 | 
 158         | VER      | Tecolutla                                         | 2022-01-01 00:00:00 | 
 159         | OAX      | San Jerónimo Coatlán                              | 2022-01-01 00:00:00 | 
 159         | PUE      | Teopantlán                                        | 2022-01-01 00:00:00 | 
 159         | VER      | Tehuipango                                        | 2022-01-01 00:00:00 | 
 160         | OAX      | San Jerónimo Silacayoapilla                       | 2022-01-01 00:00:00 | 
 160         | PUE      | Teotlalco                                         | 2022-01-01 00:00:00 | 
 160         | VER      | Álamo Temapache                                   | 2022-01-01 00:00:00 | 
 161         | OAX      | San Jerónimo Sosola                               | 2022-01-01 00:00:00 | 
 161         | PUE      | Tepanco de López                                  | 2022-01-01 00:00:00 | 
 161         | VER      | Tempoal                                           | 2022-01-01 00:00:00 | 
 162         | OAX      | San Jerónimo Taviche                              | 2022-01-01 00:00:00 | 
 162         | PUE      | Tepango de Rodríguez                              | 2022-01-01 00:00:00 | 
 162         | VER      | Tenampa                                           | 2022-01-01 00:00:00 | 
 163         | OAX      | San Jerónimo Tecóatl                              | 2022-01-01 00:00:00 | 
 163         | PUE      | Tepatlaxco de Hidalgo                             | 2022-01-01 00:00:00 | 
 163         | VER      | Tenochtitlán                                      | 2022-01-01 00:00:00 | 
 164         | OAX      | San Jorge Nuchita                                 | 2022-01-01 00:00:00 | 
 164         | PUE      | Tepeaca                                           | 2022-01-01 00:00:00 | 
 164         | VER      | Teocelo                                           | 2022-01-01 00:00:00 | 
 165         | OAX      | San José Ayuquila                                 | 2022-01-01 00:00:00 | 
 165         | PUE      | Tepemaxalco                                       | 2022-01-01 00:00:00 | 
 165         | VER      | Tepatlaxco                                        | 2022-01-01 00:00:00 | 
 166         | OAX      | San José Chiltepec                                | 2022-01-01 00:00:00 | 
 166         | PUE      | Tepeojuma                                         | 2022-01-01 00:00:00 | 
 166         | VER      | Tepetlán                                          | 2022-01-01 00:00:00 | 
 167         | OAX      | San José del Peñasco                              | 2022-01-01 00:00:00 | 
 167         | PUE      | Tepetzintla                                       | 2022-01-01 00:00:00 | 
 167         | VER      | Tepetzintla                                       | 2022-01-01 00:00:00 | 
 168         | OAX      | San José Estancia Grande                          | 2022-01-01 00:00:00 | 
 168         | PUE      | Tepexco                                           | 2022-01-01 00:00:00 | 
 168         | VER      | Tequila                                           | 2022-01-01 00:00:00 | 
 169         | OAX      | San José Independencia                            | 2022-01-01 00:00:00 | 
 169         | PUE      | Tepexi de Rodríguez                               | 2022-01-01 00:00:00 | 
 169         | VER      | José Azueta                                       | 2022-01-01 00:00:00 | 
 170         | OAX      | San José Lachiguiri                               | 2022-01-01 00:00:00 | 
 170         | PUE      | Tepeyahualco                                      | 2022-01-01 00:00:00 | 
 170         | VER      | Texcatepec                                        | 2022-01-01 00:00:00 | 
 171         | OAX      | San José Tenango                                  | 2022-01-01 00:00:00 | 
 171         | PUE      | Tepeyahualco de Cuauhtémoc                        | 2022-01-01 00:00:00 | 
 171         | VER      | Texhuacán                                         | 2022-01-01 00:00:00 | 
 172         | OAX      | San Juan Achiutla                                 | 2022-01-01 00:00:00 | 
 172         | PUE      | Tetela de Ocampo                                  | 2022-01-01 00:00:00 | 
 172         | VER      | Texistepec                                        | 2022-01-01 00:00:00 | 
 173         | OAX      | San Juan Atepec                                   | 2022-01-01 00:00:00 | 
 173         | PUE      | Teteles de Avila Castillo                         | 2022-01-01 00:00:00 | 
 173         | VER      | Tezonapa                                          | 2022-01-01 00:00:00 | 
 174         | OAX      | Ánimas Trujano                                    | 2022-01-01 00:00:00 | 
 174         | PUE      | Teziutlán                                         | 2022-01-01 00:00:00 | 
 174         | VER      | Tierra Blanca                                     | 2022-01-01 00:00:00 | 
 175         | OAX      | San Juan Bautista Atatlahuca                      | 2022-01-01 00:00:00 | 
 175         | PUE      | Tianguismanalco                                   | 2022-01-01 00:00:00 | 
 175         | VER      | Tihuatlán                                         | 2022-01-01 00:00:00 | 
 176         | OAX      | San Juan Bautista Coixtlahuaca                    | 2022-01-01 00:00:00 | 
 176         | PUE      | Tilapa                                            | 2022-01-01 00:00:00 | 
 176         | VER      | Tlacojalpan                                       | 2022-01-01 00:00:00 | 
 177         | OAX      | San Juan Bautista Cuicatlán                       | 2022-01-01 00:00:00 | 
 177         | PUE      | Tlacotepec de Benito Juárez                       | 2022-01-01 00:00:00 | 
 177         | VER      | Tlacolulan                                        | 2022-01-01 00:00:00 | 
 178         | OAX      | San Juan Bautista Guelache                        | 2022-01-01 00:00:00 | 
 178         | PUE      | Tlacuilotepec                                     | 2022-01-01 00:00:00 | 
 178         | VER      | Tlacotalpan                                       | 2022-01-01 00:00:00 | 
 179         | OAX      | San Juan Bautista Jayacatlán                      | 2022-01-01 00:00:00 | 
 179         | PUE      | Tlachichuca                                       | 2022-01-01 00:00:00 | 
 179         | VER      | Tlacotepec de Mejía                               | 2022-01-01 00:00:00 | 
 180         | OAX      | San Juan Bautista Lo de Soto                      | 2022-01-01 00:00:00 | 
 180         | VER      | Tlachichilco                                      | 2022-01-01 00:00:00 | 
 181         | OAX      | San Juan Bautista Suchitepec                      | 2022-01-01 00:00:00 | 
 181         | PUE      | Tlaltenango                                       | 2022-01-01 00:00:00 | 
 181         | VER      | Tlalixcoyan                                       | 2022-01-01 00:00:00 | 
 182         | OAX      | San Juan Bautista Tlacoatzintepec                 | 2022-01-01 00:00:00 | 
 182         | PUE      | Tlanepantla                                       | 2022-01-01 00:00:00 | 
 182         | VER      | Tlalnelhuayocan                                   | 2022-01-01 00:00:00 | 
 183         | OAX      | San Juan Bautista Tlachichilco                    | 2022-01-01 00:00:00 | 
 183         | PUE      | Tlaola                                            | 2022-01-01 00:00:00 | 
 183         | VER      | Tlapacoyan                                        | 2022-01-01 00:00:00 | 
 184         | OAX      | San Juan Bautista Tuxtepec                        | 2022-01-01 00:00:00 | 
 184         | PUE      | Tlapacoya                                         | 2022-01-01 00:00:00 | 
 184         | VER      | Tlaquilpa                                         | 2022-01-01 00:00:00 | 
 185         | OAX      | San Juan Cacahuatepec                             | 2022-01-01 00:00:00 | 
 185         | PUE      | Tlapanalá                                         | 2022-01-01 00:00:00 | 
 185         | VER      | Tlilapan                                          | 2022-01-01 00:00:00 | 
 186         | OAX      | San Juan Cieneguilla                              | 2022-01-01 00:00:00 | 
 186         | PUE      | Tlatlauquitepec                                   | 2022-01-01 00:00:00 | 
 186         | VER      | Tomatlán                                          | 2022-01-01 00:00:00 | 
 187         | OAX      | San Juan Coatzóspam                               | 2022-01-01 00:00:00 | 
 187         | PUE      | Tlaxco                                            | 2022-01-01 00:00:00 | 
 187         | VER      | Tonayán                                           | 2022-01-01 00:00:00 | 
 188         | OAX      | San Juan Colorado                                 | 2022-01-01 00:00:00 | 
 188         | PUE      | Tochimilco                                        | 2022-01-01 00:00:00 | 
 188         | VER      | Totutla                                           | 2022-01-01 00:00:00 | 
 189         | OAX      | San Juan Comaltepec                               | 2022-01-01 00:00:00 | 
 189         | PUE      | Tochtepec                                         | 2022-01-01 00:00:00 | 
 189         | VER      | Tuxpan                                            | 2022-01-01 00:00:00 | 
 190         | OAX      | San Juan Cotzocón                                 | 2022-01-01 00:00:00 | 
 190         | PUE      | Totoltepec de Guerrero                            | 2022-01-01 00:00:00 | 
 190         | VER      | Tuxtilla                                          | 2022-01-01 00:00:00 | 
 191         | OAX      | San Juan Chicomezúchil                            | 2022-01-01 00:00:00 | 
 191         | PUE      | Tulcingo                                          | 2022-01-01 00:00:00 | 
 191         | VER      | Ursulo Galván                                     | 2022-01-01 00:00:00 | 
 192         | OAX      | San Juan Chilateca                                | 2022-01-01 00:00:00 | 
 192         | PUE      | Tuzamapan de Galeana                              | 2022-01-01 00:00:00 | 
 192         | VER      | Vega de Alatorre                                  | 2022-01-01 00:00:00 | 
 193         | OAX      | San Juan del Estado                               | 2022-01-01 00:00:00 | 
 193         | PUE      | Tzicatlacoyan                                     | 2022-01-01 00:00:00 | 
 193         | VER      | Veracruz                                          | 2022-01-01 00:00:00 | 
 194         | OAX      | San Juan del Río                                  | 2022-01-01 00:00:00 | 
 194         | PUE      | Venustiano Carranza                               | 2022-01-01 00:00:00 | 
 194         | VER      | Villa Aldama                                      | 2022-01-01 00:00:00 | 
 195         | OAX      | San Juan Diuxi                                    | 2022-01-01 00:00:00 | 
 195         | PUE      | Vicente Guerrero                                  | 2022-01-01 00:00:00 | 
 195         | VER      | Xoxocotla                                         | 2022-01-01 00:00:00 | 
 196         | OAX      | San Juan Evangelista Analco                       | 2022-01-01 00:00:00 | 
 196         | PUE      | Xayacatlán de Bravo                               | 2022-01-01 00:00:00 | 
 196         | VER      | Yanga                                             | 2022-01-01 00:00:00 | 
 197         | OAX      | San Juan Guelavía                                 | 2022-01-01 00:00:00 | 
 197         | PUE      | Xicotepec                                         | 2022-01-01 00:00:00 | 
 197         | VER      | Yecuatla                                          | 2022-01-01 00:00:00 | 
 198         | OAX      | San Juan Guichicovi                               | 2022-01-01 00:00:00 | 
 198         | PUE      | Xicotlán                                          | 2022-01-01 00:00:00 | 
 198         | VER      | Zacualpan                                         | 2022-01-01 00:00:00 | 
 199         | OAX      | San Juan Ihualtepec                               | 2022-01-01 00:00:00 | 
 199         | PUE      | Xiutetelco                                        | 2022-01-01 00:00:00 | 
 199         | VER      | Zaragoza                                          | 2022-01-01 00:00:00 | 
 200         | OAX      | San Juan Juquila Mixes                            | 2022-01-01 00:00:00 | 
 200         | PUE      | Xochiapulco                                       | 2022-01-01 00:00:00 | 
 200         | VER      | Zentla                                            | 2022-01-01 00:00:00 | 
 201         | OAX      | San Juan Juquila Vijanos                          | 2022-01-01 00:00:00 | 
 201         | PUE      | Xochiltepec                                       | 2022-01-01 00:00:00 | 
 201         | VER      | Zongolica                                         | 2022-01-01 00:00:00 | 
 202         | OAX      | San Juan Lachao                                   | 2022-01-01 00:00:00 | 
 202         | PUE      | Xochitlán de Vicente Suárez                       | 2022-01-01 00:00:00 | 
 202         | VER      | Zontecomatlán de López y Fuentes                  | 2022-01-01 00:00:00 | 
 203         | OAX      | San Juan Lachigalla                               | 2022-01-01 00:00:00 | 
 203         | PUE      | Xochitlán Todos Santos                            | 2022-01-01 00:00:00 | 
 203         | VER      | Zozocolco de Hidalgo                              | 2022-01-01 00:00:00 | 
 204         | OAX      | San Juan Lajarcia                                 | 2022-01-01 00:00:00 | 
 204         | PUE      | Yaonáhuac                                         | 2022-01-01 00:00:00 | 
 204         | VER      | Agua Dulce                                        | 2022-01-01 00:00:00 | 
 205         | OAX      | San Juan Lalana                                   | 2022-01-01 00:00:00 | 
 205         | PUE      | Yehualtepec                                       | 2022-01-01 00:00:00 | 
 205         | VER      | El Higo                                           | 2022-01-01 00:00:00 | 
 206         | OAX      | San Juan de los Cués                              | 2022-01-01 00:00:00 | 
 206         | PUE      | Zacapala                                          | 2022-01-01 00:00:00 | 
 206         | VER      | Nanchital de Lázaro Cárdenas del Río              | 2022-01-01 00:00:00 | 
 207         | OAX      | San Juan Mazatlán                                 | 2022-01-01 00:00:00 | 
 207         | PUE      | Zacapoaxtla                                       | 2022-01-01 00:00:00 | 
 207         | VER      | Tres Valles                                       | 2022-01-01 00:00:00 | 
 208         | OAX      | San Juan Mixtepec -Dto. 08 -                      | 2022-01-01 00:00:00 | 
 208         | PUE      | Zacatlán                                          | 2022-01-01 00:00:00 | 
 208         | VER      | Carlos A. Carrillo                                | 2022-01-01 00:00:00 | 
 209         | OAX      | San Juan Mixtepec -Dto. 26 -                      | 2022-01-01 00:00:00 | 
 209         | PUE      | Zapotitlán                                        | 2022-01-01 00:00:00 | 
 209         | VER      | Tatahuicapan de Juárez                            | 2022-01-01 00:00:00 | 
 210         | OAX      | San Juan Ñumí                                     | 2022-01-01 00:00:00 | 
 210         | PUE      | Zapotitlán de Méndez                              | 2022-01-01 00:00:00 | 
 210         | VER      | Uxpanapa                                          | 2022-01-01 00:00:00 | 
 211         | OAX      | San Juan Ozolotepec                               | 2022-01-01 00:00:00 | 
 211         | PUE      | Zaragoza                                          | 2022-01-01 00:00:00 | 
 211         | VER      | San Rafael                                        | 2022-01-01 00:00:00 | 
 212         | OAX      | San Juan Petlapa                                  | 2022-01-01 00:00:00 | 
 212         | PUE      | Zautla                                            | 2022-01-01 00:00:00 | 
 212         | VER      | Santiago Sochiapan                                | 2022-01-01 00:00:00 | 
 213         | OAX      | San Juan Quiahije                                 | 2022-01-01 00:00:00 | 
 213         | PUE      | Zihuateutla                                       | 2022-01-01 00:00:00 | 
 214         | OAX      | San Juan Quiotepec                                | 2022-01-01 00:00:00 | 
 214         | PUE      | Zinacatepec                                       | 2022-01-01 00:00:00 | 
 215         | OAX      | San Juan Sayultepec                               | 2022-01-01 00:00:00 | 
 215         | PUE      | Zongozotla                                        | 2022-01-01 00:00:00 | 
 216         | OAX      | San Juan Tabaá                                    | 2022-01-01 00:00:00 | 
 216         | PUE      | Zoquiapan                                         | 2022-01-01 00:00:00 | 
 217         | OAX      | San Juan Tamazola                                 | 2022-01-01 00:00:00 | 
 217         | PUE      | Zoquitlán                                         | 2022-01-01 00:00:00 | 
 218         | OAX      | San Juan Teita                                    | 2022-01-01 00:00:00 | 
 219         | OAX      | San Juan Teitipac                                 | 2022-01-01 00:00:00 | 
 220         | OAX      | San Juan Tepeuxila                                | 2022-01-01 00:00:00 | 
 221         | OAX      | San Juan Teposcolula                              | 2022-01-01 00:00:00 | 
 222         | OAX      | San Juan Yaeé                                     | 2022-01-01 00:00:00 | 
 223         | OAX      | San Juan Yatzona                                  | 2022-01-01 00:00:00 | 
 224         | OAX      | San Juan Yucuita                                  | 2022-01-01 00:00:00 | 
 225         | OAX      | San Lorenzo                                       | 2022-01-01 00:00:00 | 
 226         | OAX      | San Lorenzo Albarradas                            | 2022-01-01 00:00:00 | 
 227         | OAX      | San Lorenzo Cacaotepec                            | 2022-01-01 00:00:00 | 
 228         | OAX      | San Lorenzo Cuaunecuiltitla                       | 2022-01-01 00:00:00 | 
 229         | OAX      | San Lorenzo Texmelúcan                            | 2022-01-01 00:00:00 | 
 230         | OAX      | San Lorenzo Victoria                              | 2022-01-01 00:00:00 | 
 231         | OAX      | San Lucas Camotlán                                | 2022-01-01 00:00:00 | 
 232         | OAX      | San Lucas Ojitlán                                 | 2022-01-01 00:00:00 | 
 233         | OAX      | San Lucas Quiaviní                                | 2022-01-01 00:00:00 | 
 234         | OAX      | San Lucas Zoquiápam                               | 2022-01-01 00:00:00 | 
 235         | OAX      | San Luis Amatlán                                  | 2022-01-01 00:00:00 | 
 236         | OAX      | San Marcial Ozolotepec                            | 2022-01-01 00:00:00 | 
 237         | OAX      | San Marcos Arteaga                                | 2022-01-01 00:00:00 | 
 238         | OAX      | San Martín de los Cansecos                        | 2022-01-01 00:00:00 | 
 239         | OAX      | San Martín Huamelúlpam                            | 2022-01-01 00:00:00 | 
 240         | OAX      | San Martín Itunyoso                               | 2022-01-01 00:00:00 | 
 241         | OAX      | San Martín Lachilá                                | 2022-01-01 00:00:00 | 
 242         | OAX      | San Martín Peras                                  | 2022-01-01 00:00:00 | 
 243         | OAX      | San Martín Tilcajete                              | 2022-01-01 00:00:00 | 
 244         | OAX      | San Martín Toxpalan                               | 2022-01-01 00:00:00 | 
 245         | OAX      | San Martín Zacatepec                              | 2022-01-01 00:00:00 | 
 246         | OAX      | San Mateo Cajonos                                 | 2022-01-01 00:00:00 | 
 247         | OAX      | Capulálpam de Méndez                              | 2022-01-01 00:00:00 | 
 248         | OAX      | San Mateo del Mar                                 | 2022-01-01 00:00:00 | 
 249         | OAX      | San Mateo Yoloxochitlán                           | 2022-01-01 00:00:00 | 
 250         | OAX      | San Mateo Etlatongo                               | 2022-01-01 00:00:00 | 
 251         | OAX      | San Mateo Nejápam                                 | 2022-01-01 00:00:00 | 
 252         | OAX      | San Mateo Peñasco                                 | 2022-01-01 00:00:00 | 
 253         | OAX      | San Mateo Piñas                                   | 2022-01-01 00:00:00 | 
 254         | OAX      | San Mateo Río Hondo                               | 2022-01-01 00:00:00 | 
 255         | OAX      | San Mateo Sindihui                                | 2022-01-01 00:00:00 | 
 256         | OAX      | San Mateo Tlapiltepec                             | 2022-01-01 00:00:00 | 
 257         | OAX      | San Melchor Betaza                                | 2022-01-01 00:00:00 | 
 258         | OAX      | San Miguel Achiutla                               | 2022-01-01 00:00:00 | 
 259         | OAX      | San Miguel Ahuehuetitlán                          | 2022-01-01 00:00:00 | 
 260         | OAX      | San Miguel Aloápam                                | 2022-01-01 00:00:00 | 
 261         | OAX      | San Miguel Amatitlán                              | 2022-01-01 00:00:00 | 
 262         | OAX      | San Miguel Amatlán                                | 2022-01-01 00:00:00 | 
